Project,Scenario,Dollar_year,Weather_year,Start_day,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,usa,ET,2030
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Load,Load,Load,Load,Load,Load,Load,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2030-05-09 07:00:00,451068.3,28223.9,10778.9,7359.6,497430.8,436077.0,238195.2,0.0332,0.0464,0.85,0.85,62.1,2.1,0.26,8.2,298.8,0.06,62.3,17.2,79.4,64.7,2.2,0.28,8.5,310.1,0.06,64.9,17.8,82.6,109.2,3.2,0.38,12.0,533.9,0.05,109.4,27.9,137.3,352.5,7.7,0.84,40.8,1807.1,0.16,352.9,94.7,447.6,15.93,0.0,0.24,16.17,16.83,0.0,0.25,17.08,497430.8,259235.6,11968.1,3317.7,0.0,7378.6,4810.9,0.0,1.1,18195.4,69987.3,0.0,0.0,3683.8,49718.8,84359.6,0.0,2970.5,0.0,141804.6,86440.4,12794.2
2030-05-09 08:00:00,472581.8,37572.9,16970.2,7078.4,534203.4,456579.4,216701.3,0.0339,0.0486,0.87,0.87,55.2,1.9,0.24,7.3,264.0,0.06,55.3,15.2,70.5,57.4,2.0,0.26,7.5,273.5,0.06,57.5,15.7,73.2,93.7,2.6,0.31,10.3,461.0,0.04,93.9,24.1,118.0,296.9,7.5,0.86,34.9,1493.4,0.17,297.3,79.4,376.8,12.49,0.0,0.23,12.73,13.05,0.0,0.23,13.28,534203.4,317502.0,8435.0,3006.5,0.0,7464.1,4810.9,0.0,381.2,23320.2,66014.2,0.0,0.0,3683.8,40272.4,83014.6,0.0,0.0,0.0,205436.3,74289.7,14074.6
2030-05-09 09:00:00,491635.0,50711.7,17957.3,7594.5,567898.5,474697.7,188311.1,0.0344,0.0505,0.88,0.87,51.4,1.8,0.23,6.8,245.9,0.05,51.5,14.2,65.7,54.4,1.9,0.24,7.1,259.4,0.06,54.5,14.9,69.4,85.1,2.4,0.29,9.4,417.0,0.04,85.3,21.8,107.1,257.3,4.8,0.49,30.5,1345.6,0.11,257.6,70.6,328.2,11.89,0.0,0.14,12.03,12.65,0.0,0.15,12.8,567898.6,379587.5,2960.1,3006.5,0.0,6685.1,4810.9,0.0,736.1,36506.4,65274.9,0.0,0.0,3683.8,18688.4,83201.4,0.0,0.0,0.0,247364.8,79634.6,15345.7
2030-05-09 10:00:00,509972.6,53922.2,17374.0,7652.5,588921.3,492090.1,184993.7,0.0351,0.0524,0.88,0.88,50.2,1.8,0.22,6.6,240.4,0.05,50.3,13.8,64.1,53.4,1.9,0.23,7.0,255.6,0.05,53.6,14.6,68.2,80.5,2.4,0.29,8.8,391.0,0.04,80.6,20.5,101.1,237.1,4.5,0.45,28.6,1241.2,0.12,237.3,65.6,302.9,11.49,0.0,0.12,11.61,12.34,0.0,0.15,12.49,588921.2,403927.6,0.0,2982.3,0.0,6672.5,4810.9,0.0,856.2,38868.6,66342.2,0.0,0.0,3683.8,19350.6,81151.5,0.0,0.0,0.0,265249.5,83173.3,15780.0
2030-05-09 11:00:00,524703.9,51473.9,17565.5,7882.7,601625.9,506023.6,185297.5,0.0356,0.0539,0.88,0.88,49.7,1.7,0.22,6.5,237.9,0.05,49.8,13.6,63.4,53.4,1.9,0.23,7.0,255.9,0.05,53.6,14.6,68.2,77.6,2.3,0.27,8.6,378.6,0.04,77.8,19.9,97.6,237.1,4.5,0.45,28.7,1241.5,0.12,237.3,65.8,303.1,11.42,0.0,0.12,11.54,12.44,0.0,0.14,12.58,601626.0,416328.5,35.2,2982.3,0.0,6672.3,4810.9,0.0,899.5,40395.3,67175.9,0.0,0.0,3683.8,19207.7,80729.5,0.0,0.0,0.0,274206.2,84749.8,16077.7
2030-05-09 12:00:00,536691.0,43088.0,17627.4,7841.5,605247.9,517338.4,184481.1,0.0361,0.0552,0.88,0.88,49.4,1.7,0.21,6.5,236.7,0.05,49.5,13.6,63.1,53.2,1.8,0.23,6.9,254.9,0.05,53.4,14.5,67.9,76.3,2.2,0.26,8.5,374.5,0.04,76.5,19.7,96.1,248.6,4.7,0.47,30.1,1301.5,0.12,248.8,68.9,317.7,11.4,0.0,0.11,11.51,12.47,0.0,0.14,12.61,605247.9,420766.8,0.0,2982.3,0.0,6084.3,4810.9,0.0,925.9,40153.1,67247.3,0.0,0.0,3683.8,19189.7,80483.0,0.0,0.0,0.0,274275.2,88211.9,17200.7
2030-05-09 13:00:00,546388.1,34213.7,13073.3,7247.7,600922.8,526483.4,188462.3,0.0364,0.0563,0.88,0.87,49.9,1.7,0.22,6.6,239.2,0.05,50.0,13.7,63.8,53.9,1.9,0.23,7.1,258.2,0.05,54.0,14.8,68.8,80.5,2.3,0.27,8.9,395.5,0.04,80.6,20.7,101.4,263.2,5.0,0.5,31.8,1378.1,0.13,263.5,72.9,336.4,12.62,0.0,0.11,12.74,13.9,0.0,0.14,14.04,600922.8,412460.4,403.2,3350.6,0.0,7388.7,4810.9,0.0,939.1,39235.3,67455.0,0.0,0.0,3683.8,19884.5,81485.8,0.0,0.0,0.0,268516.3,86307.5,17462.1
2030-05-09 14:00:00,553052.0,22805.0,8715.0,6577.2,591149.2,532763.5,190726.0,0.0367,0.057,0.88,0.87,50.9,1.8,0.22,6.7,244.0,0.05,51.0,14.0,65.0,54.8,1.9,0.24,7.2,262.4,0.05,54.9,15.0,70.0,77.7,2.2,0.26,8.6,381.2,0.04,77.9,20.0,97.9,303.6,5.7,0.57,36.4,1589.2,0.15,304.0,83.8,387.8,12.88,0.0,0.14,13.02,14.2,0.0,0.16,14.36,591149.2,400423.2,280.4,3352.2,0.0,7578.7,4810.9,0.0,924.3,39816.6,67715.9,0.0,0.0,3683.8,21621.8,81682.4,0.0,0.0,0.0,255083.3,86600.6,17998.5
2030-05-09 15:00:00,560502.0,15420.9,6305.7,6497.6,588726.2,539780.2,207693.1,0.037,0.0578,0.85,0.85,60.9,2.0,0.24,7.9,296.0,0.06,61.0,16.7,77.7,65.3,2.1,0.26,8.4,317.6,0.06,65.5,17.9,83.4,84.6,2.5,0.3,9.3,413.0,0.04,84.8,21.6,106.4,273.6,5.2,0.52,33.0,1432.4,0.14,273.9,75.7,349.6,15.2,0.0,0.14,15.34,16.72,0.0,0.16,16.88,588726.2,381033.1,17.9,3360.1,0.0,9193.8,4839.5,0.0,912.0,34421.1,83107.1,0.0,0.0,3683.8,22005.1,81485.8,0.0,0.0,0.0,238611.8,88787.6,18300.6
2030-05-09 16:00:00,569304.3,10789.0,6292.6,7035.4,593421.4,548076.0,235630.7,0.0373,0.0587,0.81,0.81,76.6,2.3,0.28,9.7,376.9,0.06,76.7,21.0,97.7,81.3,2.4,0.29,10.3,399.9,0.07,81.5,22.2,103.7,101.7,2.6,0.3,11.5,508.3,0.05,101.8,26.7,128.5,299.5,5.6,0.56,36.1,1568.0,0.15,299.9,82.8,382.7,16.86,0.0,0.14,17.0,18.45,0.0,0.16,18.61,593421.4,357790.8,136.1,3374.6,0.0,9193.8,5131.5,0.0,958.5,33309.3,107870.9,0.0,0.0,3683.8,24426.8,81813.2,0.0,0.0,0.0,216464.4,88563.0,18495.6
2030-05-09 17:00:00,573087.0,5079.7,6280.3,6746.6,591193.6,551655.3,282373.9,0.0374,0.059,0.78,0.77,92.2,3.0,0.36,11.2,446.6,0.07,92.4,24.6,117.0,100.5,3.2,0.4,12.3,486.5,0.08,100.7,26.8,127.4,131.5,3.8,0.45,14.5,644.4,0.06,131.7,33.7,165.4,480.9,41.7,5.94,27.9,1483.2,0.25,483.8,72.2,555.9,17.74,0.0,0.15,17.89,19.28,0.0,0.16,19.44,591193.6,308819.6,16578.2,3424.5,0.0,9422.3,7375.2,0.0,936.7,27831.2,124517.9,0.0,0.0,3683.8,27670.4,82345.8,0.0,7355.9,0.0,173577.2,88024.3,18450.3
2030-05-09 18:00:00,564705.6,37.8,6166.6,7301.2,578211.2,543782.2,358195.4,0.037,0.0581,0.74,0.72,116.6,4.2,0.54,13.7,538.0,0.09,116.9,29.7,146.6,128.4,4.6,0.6,15.1,593.2,0.1,128.7,32.8,161.5,171.6,4.7,0.56,19.0,845.4,0.08,171.9,44.2,216.1,576.0,22.1,3.4,65.1,2137.3,0.63,577.6,128.9,706.5,22.62,0.0,0.25,22.88,24.31,0.0,0.26,24.57,578211.2,220015.8,44065.7,3468.4,0.0,10755.8,11075.4,0.0,806.7,18974.6,136536.8,0.0,2225.3,3683.8,46316.0,84298.0,2861.2,12909.0,0.0,103491.3,78150.7,18592.5
2030-05-09 19:00:00,548423.5,0.0,0.0,6363.3,554786.8,528419.5,392893.1,0.0365,0.0564,0.71,0.7,126.7,4.5,0.58,14.9,583.3,0.1,127.0,32.3,159.4,137.5,4.9,0.63,16.3,633.3,0.11,137.9,35.2,173.0,190.1,5.1,0.61,21.2,937.2,0.09,190.5,49.1,239.6,631.1,19.1,2.87,74.8,2563.5,0.64,632.5,151.3,783.8,36.9,6.5,0.25,43.65,39.2,6.81,0.26,46.27,554786.8,161893.6,51656.3,3817.9,0.0,10755.8,11051.7,0.0,558.1,9590.4,140622.5,0.0,3040.7,3683.8,63951.9,86353.7,3733.5,14225.4,0.0,48895.6,83866.8,18982.7
2030-05-09 20:00:00,537993.4,0.0,0.0,5450.3,543443.7,518577.7,413250.0,0.0361,0.0553,0.71,0.69,127.2,4.1,0.53,15.3,598.8,0.1,127.5,33.2,160.6,138.2,4.5,0.58,16.7,650.6,0.11,138.5,36.1,174.7,174.3,5.0,0.59,19.2,852.3,0.08,174.6,44.6,219.2,719.1,50.4,7.37,55.3,2308.8,0.54,722.7,124.2,846.9,27.3,29.83,0.25,57.39,28.92,31.43,0.27,60.62,543443.7,130193.6,68763.0,3822.4,0.0,10755.8,8934.3,0.0,112.1,5654.5,145560.7,0.0,2259.9,3683.8,63999.3,86353.7,3275.2,15842.0,0.0,10383.4,94760.2,19283.5
2030-05-09 21:00:00,512227.4,0.0,0.0,5061.8,517289.2,494208.1,397821.7,0.0352,0.0527,0.69,0.69,129.1,4.0,0.49,15.7,624.2,0.1,129.4,34.3,163.7,138.5,4.3,0.53,16.8,667.8,0.1,138.7,36.8,175.5,173.3,4.9,0.59,19.1,844.4,0.08,173.6,44.3,217.9,1063.6,117.6,17.07,37.2,2472.7,0.53,1071.7,111.0,1182.8,25.8,16.64,0.26,42.69,27.25,17.47,0.27,44.99,517289.2,119467.6,58180.3,3822.4,0.0,10755.8,7934.8,0.0,0.0,56.6,144483.5,0.0,4317.6,3683.8,63760.7,86353.7,1212.1,13317.1,0.0,3.4,100113.8,19293.8
2030-05-09 22:00:00,473375.1,0.0,0.0,5452.5,478827.6,457286.5,360698.1,0.034,0.0488,0.69,0.69,126.9,4.0,0.48,15.5,617.4,0.09,127.1,33.9,161.0,133.3,4.2,0.51,16.3,648.3,0.1,133.6,35.6,169.2,169.9,4.8,0.57,18.6,835.8,0.08,170.2,43.6,213.8,398.1,7.5,0.75,47.1,2081.5,0.17,398.5,109.1,507.6,25.19,9.85,0.26,35.3,26.51,10.37,0.27,37.15,478827.6,118129.6,38129.7,3822.4,0.0,10755.8,7745.5,0.0,0.0,0.0,138725.6,0.0,365.8,3683.8,61518.0,86353.7,0.0,9597.8,0.0,0.0,99007.4,19122.1
2030-05-09 23:00:00,438932.1,2325.0,0.0,6173.2,447430.3,424382.4,328847.5,0.0331,0.0457,0.7,0.7,122.2,3.9,0.48,15.0,593.3,0.09,122.5,32.7,155.2,127.8,4.1,0.5,15.7,620.2,0.1,128.1,34.2,162.3,167.5,4.4,0.51,18.7,835.1,0.08,167.8,43.6,211.4,482.8,20.9,2.73,46.4,2151.7,0.22,484.2,110.6,594.8,24.09,0.0,0.26,24.35,25.31,0.0,0.28,25.59,447430.4,118582.8,23377.0,3812.0,0.0,10755.8,7257.5,0.0,0.0,0.0,125073.8,0.0,10.6,3683.8,60007.3,86353.7,0.0,8516.0,0.0,0.0,99739.6,18843.2
2030-05-10 00:00:00,409227.0,2547.9,0.0,6425.7,418200.5,395971.8,300072.6,0.0324,0.0426,0.71,0.71,116.1,3.4,0.41,14.8,573.2,0.09,116.4,31.9,148.2,121.5,3.6,0.43,15.4,599.5,0.1,121.7,33.3,155.1,172.9,4.5,0.51,19.4,864.7,0.08,173.1,45.2,218.3,395.5,7.6,0.76,46.9,2065.3,0.18,395.9,108.5,504.4,22.85,0.0,0.26,23.11,23.99,0.0,0.27,24.26,418200.5,118127.9,8979.2,3759.9,0.0,10755.8,5264.5,0.0,0.0,0.0,113715.0,0.0,350.9,3683.8,57742.7,86261.9,0.0,9559.0,0.0,0.0,99428.6,18699.3
2030-05-10 01:00:00,386535.4,3270.2,0.0,6864.6,396670.2,374258.5,279228.8,0.0318,0.0401,0.72,0.72,112.2,3.3,0.4,14.5,553.9,0.1,112.4,31.0,143.4,117.0,3.5,0.41,15.0,577.3,0.1,117.2,32.3,149.5,186.6,4.6,0.52,21.1,940.7,0.08,186.9,49.2,236.1,405.5,7.6,0.76,48.2,2121.2,0.18,405.9,111.5,517.4,21.12,0.0,0.26,21.38,22.11,0.0,0.27,22.38,396670.2,117441.3,4495.6,3759.9,0.0,10662.6,4851.0,0.0,0.0,0.0,104875.1,0.0,0.0,3683.8,54036.1,86302.7,0.0,6562.0,0.0,0.0,99052.4,18389.0
2030-05-10 02:00:00,371579.2,4235.0,0.0,7343.8,383158.0,359926.8,265474.7,0.0314,0.0384,0.74,0.74,106.9,3.3,0.39,13.9,525.1,0.09,107.1,29.6,136.7,111.1,3.4,0.41,14.4,545.4,0.1,111.3,30.7,142.0,195.3,4.8,0.55,22.1,984.0,0.09,195.6,51.4,247.0,393.9,7.4,0.74,46.5,2059.6,0.17,394.3,108.0,502.3,20.78,0.0,0.26,21.04,21.66,0.0,0.26,21.92,383158.0,117683.3,1405.2,3759.9,0.0,10443.4,4851.0,0.0,0.0,0.0,95887.3,0.0,0.0,3683.8,53369.4,86353.7,0.0,5721.1,0.0,0.0,99570.5,18112.8
2030-05-10 03:00:00,366456.0,3707.1,0.0,7590.7,377753.9,355020.0,259878.7,0.0312,0.0377,0.74,0.74,106.4,3.3,0.4,13.8,522.0,0.1,106.6,29.4,136.0,110.4,3.4,0.41,14.3,541.1,0.1,110.6,30.5,141.1,199.6,4.8,0.54,22.6,1009.1,0.09,199.9,52.7,252.6,394.8,10.8,1.26,43.7,1959.1,0.17,395.5,102.1,497.6,20.05,0.0,0.16,20.21,20.89,0.0,0.15,21.04,377753.9,117875.2,288.8,3746.6,0.0,10244.7,4851.0,0.0,0.0,0.0,93910.4,0.0,0.0,3683.8,51708.8,86353.7,0.0,5090.8,0.0,0.0,99968.0,17907.2
2030-05-10 04:00:00,373098.3,3184.3,0.0,7848.1,384130.7,361415.6,265187.9,0.0313,0.0384,0.73,0.72,110.7,3.3,0.4,14.3,545.1,0.1,110.9,30.6,141.5,115.4,3.5,0.42,14.9,567.8,0.1,115.6,31.8,147.4,196.4,4.9,0.55,22.2,988.9,0.09,196.7,51.7,248.3,414.8,13.2,1.61,44.7,2001.7,0.2,415.7,104.4,520.1,20.69,0.0,0.16,20.84,21.6,0.0,0.15,21.75,384130.6,118942.7,0.0,3746.6,0.0,10091.3,4851.0,0.0,0.0,26.8,100000.1,0.0,0.0,3683.8,53256.2,86342.8,0.0,3216.0,0.0,33.7,100796.4,18085.9
2030-05-10 05:00:00,393371.7,2566.0,0.0,7491.3,403429.1,380888.8,276442.0,0.0317,0.0405,0.73,0.73,107.6,3.2,0.39,13.9,530.3,0.09,107.8,29.7,137.5,112.9,3.4,0.4,14.6,556.6,0.1,113.1,31.2,144.3,168.5,4.1,0.46,19.1,850.7,0.08,168.8,44.5,213.3,433.0,17.8,2.3,42.9,1960.2,0.21,434.2,101.4,535.6,21.4,0.0,0.24,21.64,22.38,0.0,0.25,22.63,403429.1,126987.1,2227.5,3746.6,0.0,10091.3,4851.0,0.0,0.0,246.0,102296.0,0.0,0.0,3683.8,54246.2,86353.7,0.0,8945.9,0.0,6812.6,101910.8,18017.8
2030-05-10 06:00:00,423194.3,3601.2,0.0,6217.6,433013.1,409465.4,258910.7,0.0324,0.0435,0.78,0.78,90.2,2.8,0.34,11.7,441.3,0.08,90.4,24.9,115.3,93.8,2.9,0.36,12.1,458.4,0.08,94.0,25.8,119.8,132.4,3.6,0.42,14.7,655.9,0.06,132.6,34.3,166.9,854.5,93.3,13.52,31.4,2026.3,0.43,861.0,91.9,952.9,18.9,0.0,0.24,19.14,19.9,0.0,0.25,20.15,433013.1,174102.4,5255.6,3379.0,0.0,10755.8,4899.8,0.0,0.0,6259.5,90417.9,0.0,0.0,3683.8,50552.3,85347.4,0.0,4619.2,0.0,68807.4,81139.5,17895.8
2030-05-10 07:00:00,450041.9,19725.8,1568.4,6261.5,477597.6,435109.7,238203.0,0.0332,0.0462,0.83,0.83,72.1,2.4,0.29,9.5,349.7,0.07,72.2,19.9,92.1,74.8,2.5,0.3,9.8,362.1,0.07,74.9,20.6,95.5,106.1,2.9,0.34,11.8,524.7,0.05,106.3,27.4,133.7,346.6,6.5,0.65,40.9,1812.5,0.15,347.0,95.0,442.0,16.88,0.0,0.24,17.13,17.94,0.0,0.26,18.2,477597.6,239394.6,1283.0,3371.0,0.0,10755.8,4822.3,0.0,1.6,18166.1,78473.1,0.0,0.0,3683.8,45897.8,85350.9,0.0,4565.4,0.0,150235.7,53377.9,17613.3
2030-05-10 08:00:00,471341.0,42156.8,7389.8,5802.4,526690.0,455408.1,210054.7,0.0338,0.0484,0.85,0.85,60.8,2.0,0.25,8.0,292.9,0.06,60.9,16.7,77.6,63.6,2.2,0.27,8.3,306.0,0.06,63.7,17.4,81.2,102.9,2.9,0.34,11.4,506.2,0.05,103.1,26.5,129.6,280.7,5.3,0.53,34.8,1472.0,0.16,281.0,78.8,359.8,13.69,0.0,0.24,13.94,14.39,0.0,0.26,14.65,526690.0,316635.4,141.9,3070.3,0.0,10755.8,4822.3,0.0,457.0,23716.9,71833.8,0.0,0.0,3683.8,31787.7,83959.1,0.0,0.0,0.0,237314.2,37560.8,17586.5
2030-05-10 09:00:00,489737.4,72349.4,9463.0,6951.9,578501.6,472905.3,196251.6,0.0344,0.0503,0.87,0.86,54.8,1.9,0.23,7.2,264.1,0.05,54.9,15.1,70.1,59.1,2.0,0.25,7.7,283.9,0.06,59.2,16.2,75.4,95.2,2.7,0.32,10.5,467.5,0.04,95.3,24.4,119.7,297.3,5.6,0.56,35.1,1554.8,0.13,297.7,81.5,379.2,13.1,0.0,0.16,13.25,14.1,0.0,0.18,14.28,578501.6,382250.0,0.0,3070.3,0.0,10751.2,4822.3,0.0,834.4,37243.6,71042.4,0.0,0.0,3683.8,18922.4,83959.1,0.0,0.0,0.0,289158.1,37511.7,17502.2
2030-05-10 10:00:00,507325.1,69196.1,9454.8,7264.4,593240.4,489592.1,196180.6,0.035,0.0521,0.87,0.87,53.7,1.8,0.22,7.1,259.0,0.05,53.9,14.8,68.7,57.9,2.0,0.24,7.6,278.7,0.06,58.1,15.9,74.0,93.0,2.6,0.31,10.2,456.8,0.04,93.1,23.8,117.0,276.0,5.2,0.52,32.6,1443.0,0.12,276.3,75.6,351.9,12.8,0.0,0.15,12.94,13.88,0.0,0.17,14.06,593240.4,397059.8,0.0,3070.3,0.0,10540.4,4822.3,0.0,948.6,39417.6,71490.1,0.0,0.0,3683.8,18614.6,83959.1,0.0,0.0,0.0,300414.4,39540.1,16739.0
2030-05-10 11:00:00,520182.6,58279.1,9105.1,7065.3,594632.1,501761.8,197095.3,0.0354,0.0534,0.87,0.87,53.9,1.8,0.22,7.1,259.8,0.05,54.0,14.9,68.8,58.0,2.0,0.24,7.6,279.3,0.06,58.2,15.9,74.1,97.5,2.8,0.33,10.7,478.4,0.04,97.7,25.0,122.6,276.1,5.2,0.52,32.6,1443.8,0.12,276.4,75.7,352.1,12.77,0.0,0.14,12.92,13.93,0.0,0.17,14.1,594632.1,397536.9,8.1,3070.3,0.0,10751.2,4822.3,0.0,975.6,40984.0,71938.9,0.0,0.0,3683.8,18861.5,83959.1,0.0,0.0,0.0,301194.3,38648.0,15735.0
2030-05-10 12:00:00,529679.2,41058.4,8378.2,7049.2,586165.1,510739.7,197967.7,0.0358,0.0544,0.87,0.86,54.9,1.8,0.23,7.2,265.0,0.05,55.1,15.1,70.2,58.6,2.0,0.25,7.7,282.2,0.06,58.8,16.1,74.9,95.1,2.7,0.32,10.4,466.5,0.04,95.2,24.3,119.6,276.9,5.2,0.52,32.7,1448.1,0.12,277.2,75.9,353.1,12.99,0.0,0.14,13.13,14.09,0.0,0.17,14.25,586165.0,388197.4,0.0,3070.3,0.0,10755.8,4822.3,0.0,971.2,40022.6,72403.6,0.0,0.0,3683.8,19272.8,83959.1,0.0,0.0,0.0,293211.9,39234.8,14756.9
2030-05-10 13:00:00,537904.2,24198.0,9439.7,6969.1,578511.1,518507.7,198432.8,0.0361,0.0553,0.87,0.86,56.0,1.9,0.23,7.4,270.1,0.06,56.1,15.4,71.5,59.4,2.0,0.25,7.8,286.3,0.06,59.5,16.3,75.9,93.3,2.7,0.33,10.2,456.0,0.04,93.5,23.8,117.3,274.0,5.2,0.52,32.4,1432.9,0.12,274.3,75.1,349.4,13.08,0.0,0.14,13.22,14.11,0.0,0.17,14.28,578511.1,380078.4,0.0,3070.3,0.0,10755.8,4822.3,0.0,959.7,41019.1,72875.6,0.0,0.0,3683.8,19265.9,83959.1,0.0,0.0,0.0,285483.6,38481.7,14134.1
2030-05-10 14:00:00,543493.7,11953.3,7505.3,7238.1,570190.4,523772.9,199449.1,0.0363,0.0559,0.86,0.86,57.5,1.9,0.24,7.6,277.7,0.06,57.6,15.8,73.4,60.6,2.0,0.25,7.9,292.7,0.06,60.7,16.7,77.4,88.9,2.6,0.32,9.7,433.0,0.04,89.0,22.6,111.6,277.4,5.2,0.52,32.8,1450.8,0.12,277.7,76.0,353.8,13.21,0.0,0.14,13.35,14.24,0.0,0.16,14.4,570190.4,370741.2,0.0,3070.3,0.0,10751.2,4822.3,0.0,951.2,41266.7,73983.2,0.0,0.0,3683.8,19179.2,83959.1,0.0,0.0,0.0,276085.4,39338.7,13099.3
2030-05-10 15:00:00,551696.5,10305.0,5524.6,6751.8,574277.8,531508.1,217725.6,0.0366,0.0568,0.84,0.84,65.8,2.1,0.25,8.6,321.1,0.06,65.9,18.1,84.0,69.7,2.2,0.27,9.0,340.2,0.06,69.9,19.2,89.1,90.8,2.5,0.3,10.1,447.9,0.04,90.9,23.5,114.4,311.0,5.9,0.59,36.7,1626.3,0.14,311.4,85.2,396.6,16.1,0.0,0.14,16.24,17.42,0.0,0.16,17.58,574277.8,356552.2,5.9,3444.2,0.0,10751.2,4851.0,0.0,943.2,40454.5,87664.5,0.0,0.0,3683.8,21194.9,84961.9,0.0,1168.1,0.0,262275.0,40330.0,12549.5
2030-05-10 16:00:00,561748.6,5728.1,5687.1,6704.8,579868.6,540990.7,237156.2,0.0369,0.0578,0.82,0.81,74.0,2.2,0.27,9.5,364.3,0.06,74.1,20.4,94.5,78.8,2.4,0.28,10.1,387.9,0.07,79.0,21.7,100.7,103.0,2.7,0.31,11.6,513.9,0.05,103.1,26.9,130.0,458.7,32.8,4.6,32.3,1633.6,0.21,461.0,81.0,542.0,17.22,0.0,0.15,17.36,18.63,0.0,0.16,18.8,579868.6,342712.4,465.7,3449.3,0.0,10751.2,4851.0,0.0,919.5,38073.0,101487.0,0.0,0.0,3683.8,20851.6,84961.9,0.0,6654.7,0.0,249279.6,41663.8,12776.5
2030-05-10 17:00:00,568608.9,2073.4,5427.8,5888.5,581998.7,547452.5,288419.5,0.0372,0.0585,0.77,0.76,94.3,2.9,0.35,11.7,461.2,0.07,94.5,25.4,119.9,101.5,3.1,0.38,12.6,496.3,0.08,101.7,27.4,129.1,108.0,2.8,0.33,12.1,537.9,0.05,108.2,28.1,136.3,465.7,8.8,0.88,55.0,2435.2,0.2,466.2,127.6,593.9,19.05,0.0,0.15,19.2,20.51,0.0,0.17,20.67,581998.7,293579.2,10594.8,3612.6,0.0,10751.2,6602.9,0.0,880.7,31625.4,126949.4,0.0,159.1,3683.8,26303.9,84961.9,0.0,14799.9,0.0,207737.0,40782.6,12553.4
2030-05-10 18:00:00,562219.9,0.0,5427.8,4862.0,572509.7,541420.1,367784.1,0.037,0.0579,0.73,0.71,118.5,3.8,0.49,14.3,556.4,0.1,118.8,31.0,149.7,130.5,4.2,0.54,15.8,612.8,0.11,130.8,34.1,164.9,154.0,3.7,0.42,17.5,775.3,0.07,154.2,40.6,194.8,537.9,15.3,1.82,59.1,2642.6,0.25,538.8,137.9,676.7,20.91,0.0,0.26,21.17,22.41,0.0,0.27,22.68,572509.8,204725.6,51948.7,3612.6,0.0,10755.8,8411.0,0.0,769.1,23403.5,140993.0,0.0,2881.5,3683.8,41696.8,84961.9,3971.0,14868.1,0.0,127109.1,42652.8,10791.1
2030-05-10 19:00:00,544005.0,0.0,0.0,4241.8,548246.8,524219.0,420642.6,0.0364,0.0561,0.67,0.66,153.7,5.2,0.69,18.2,695.0,0.13,154.1,39.0,193.1,166.4,5.7,0.76,19.8,753.8,0.14,166.7,42.3,209.0,200.9,5.4,0.64,22.3,993.1,0.09,201.3,52.0,253.2,880.6,30.5,5.69,113.2,2500.1,1.57,883.1,188.1,1071.2,42.66,38.57,0.25,81.49,45.24,40.47,0.27,85.99,548246.8,127604.2,62544.4,3817.9,0.0,10755.8,11243.4,0.0,515.7,10182.8,147601.0,0.0,12245.6,3683.8,58242.9,86353.7,8368.9,15785.4,0.0,52158.0,54740.8,10007.0
2030-05-10 20:00:00,532204.8,0.0,0.0,4169.4,536374.2,513076.9,426282.7,0.0359,0.0549,0.68,0.67,145.9,5.0,0.66,17.3,662.4,0.12,146.2,37.1,183.4,158.2,5.5,0.72,18.9,719.8,0.13,158.5,40.4,198.9,181.2,5.1,0.6,20.0,891.3,0.08,181.6,46.6,228.1,464.4,9.0,0.92,58.2,2413.0,0.23,464.9,130.1,595.1,29.07,0.0,0.21,29.28,30.77,0.0,0.22,30.99,536374.2,110091.5,73880.2,3817.9,0.0,10755.8,10676.7,0.0,103.1,5179.4,146376.3,0.0,6569.9,3683.8,56039.1,86353.7,7101.1,21028.4,0.0,11345.1,82151.6,11312.3
2030-05-10 21:00:00,507751.0,0.0,0.0,5042.3,512793.3,489932.7,389073.6,0.0351,0.0523,0.72,0.71,117.1,3.9,0.48,14.1,563.2,0.09,117.3,30.9,148.3,128.1,4.3,0.53,15.5,615.1,0.1,128.4,33.9,162.2,160.3,4.4,0.51,17.8,793.4,0.07,160.6,41.4,202.0,716.1,60.5,8.62,42.1,2243.2,0.35,720.2,109.1,829.3,29.38,0.0,0.21,29.59,31.0,0.0,0.23,31.22,512793.2,123719.6,60804.1,3817.9,0.0,10755.8,8543.4,0.0,0.0,10.3,134366.1,0.0,168.3,3683.8,59473.6,86353.7,229.0,20878.1,0.0,4.6,111795.9,11908.8
